Country,Sex,Date,Value
United States,All persons,1999-Q3,73.87936
United States,All persons,1999-Q4,74.02797
United States,All persons,2000-Q1,74.25294
United States,All persons,2000-Q2,74.27099
United States,All persons,2000-Q3,73.86167
United States,All persons,2000-Q4,73.97543
United States,All persons,2001-Q1,73.91589
United States,All persons,2001-Q2,73.36482
United States,All persons,2001-Q3,72.82896
United States,All persons,2001-Q4,72.34004
United States,All persons,2002-Q1,72.17554
United States,All persons,2002-Q2,71.92166
United States,All persons,2002-Q3,71.89262
United States,All persons,2002-Q4,71.66727
United States,All persons,2003-Q1,71.50172
United States,All persons,2003-Q2,71.28
United States,All persons,2003-Q3,70.98017
United States,All persons,2003-Q4,71.09478
United States,All persons,2004-Q1,71.17088
United States,All persons,2004-Q2,71.1481
United States,All persons,2004-Q3,71.2384
United States,All persons,2004-Q4,71.29902
United States,All persons,2005-Q1,71.27804
United States,All persons,2005-Q2,71.47642
United States,All persons,2005-Q3,71.70853
United States,All persons,2005-Q4,71.63393
United States,All persons,2006-Q1,71.75921
United States,All persons,2006-Q2,71.89397
United States,All persons,2006-Q3,72.06103
United States,All persons,2006-Q4,72.24516
United States,All persons,2007-Q1,72.02778
United States,All persons,2007-Q2,71.74779
United States,All persons,2007-Q3,71.67939
United States,All persons,2007-Q4,71.63455
United States,All persons,2008-Q1,71.51144
United States,All persons,2008-Q2,71.2439
United States,All persons,2008-Q3,70.7145
United States,All persons,2008-Q4,69.94973
United States,All persons,2009-Q1,68.67546
United States,All persons,2009-Q2,67.90959
United States,All persons,2009-Q3,67.29774
United States,All persons,2009-Q4,66.58109
United States,All persons,2010-Q1,66.74717
United States,All persons,2010-Q2,66.77158
United States,All persons,2010-Q3,66.70904
United States,All persons,2010-Q4,66.45042
United States,All persons,2011-Q1,66.65712
United States,All persons,2011-Q2,66.50212
United States,All persons,2011-Q3,66.58959
United States,All persons,2011-Q4,66.77162
United States,All persons,2012-Q1,66.95708
United States,All persons,2012-Q2,67.04307
United States,All persons,2012-Q3,67.12682
United States,All persons,2012-Q4,67.35339
United States,All persons,2013-Q1,67.23036
United States,All persons,2013-Q2,67.31705
United States,All persons,2013-Q3,67.45958
United States,All persons,2013-Q4,67.38164
United States,All persons,2014-Q1,67.77864
United States,All persons,2014-Q2,68.04194
United States,All persons,2014-Q3,68.21681
United States,All persons,2014-Q4,68.52848
United States,All persons,2015-Q1,68.50195
United States,All persons,2015-Q2,68.72018
United States,All persons,2015-Q3,68.68494
United States,All persons,2015-Q4,68.91057
United States,All persons,2016-Q1,69.24376
United States,All persons,2016-Q2,69.20928
United States,All persons,2016-Q3,69.35987
United States,All persons,2016-Q4,69.5202
United States,All persons,2017-Q1,69.79649
United States,All persons,2017-Q2,70.06271
United States,All persons,2017-Q3,70.26712
United States,All persons,2017-Q4,70.2944
United States,All persons,2018-Q1,70.49319
United States,All persons,2018-Q2,70.6484
United States,All persons,2018-Q3,70.73398
United States,All persons,2018-Q4,70.97787
United States,All persons,2019-Q1,71.05521
United States,All persons,2019-Q2,71.17648
United States,All persons,2019-Q3,71.46177
United States,All persons,2019-Q4,71.70152
United States,All persons,2020-Q1,71.36304
United States,All persons,2020-Q2,62.39649
United States,All persons,2020-Q3,66.37762
United States,All persons,2020-Q4,67.89215
United States,All persons,2021-Q1,68.41918
United States,All persons,2021-Q2,68.90865
United States,All persons,2021-Q3,69.75601
United States,All persons,2021-Q4,70.56065
United States,All persons,2022-Q1,70.95272
United States,All persons,2022-Q2,71.26403
United States,All persons,2022-Q3,71.40534
United States,All persons,2022-Q4,71.4153
United States,All persons,2023-Q1,71.77566
United States,All persons,2023-Q2,71.96054
United States,All persons,2023-Q3,72.01888
United States,All persons,2023-Q4,71.9778
Chile,Females,2005-Q1,37.95201
Chile,Females,2005-Q2,38.09422
Chile,Females,2005-Q3,37.99538
Chile,Females,2005-Q4,38.07801
Chile,Females,2006-Q1,38.70743
Chile,Females,2006-Q2,39.08985
Chile,Females,2006-Q3,38.96902
Chile,Females,2006-Q4,39.80236
Chile,Females,2007-Q1,40.32335
Chile,Females,2007-Q2,40.15811
Chile,Females,2007-Q3,40.32064
Chile,Females,2007-Q4,40.93909
Chile,Females,2008-Q1,41.86797
Chile,Females,2008-Q2,41.92096
Chile,Females,2008-Q3,41.88573
Chile,Females,2008-Q4,42.57191
Chile,Females,2009-Q1,41.93335
Chile,Females,2009-Q2,41.87446
Chile,Females,2009-Q3,41.95246
Chile,Females,2009-Q4,42.94357
Chile,Females,2010-Q1,46.15177
Chile,Females,2010-Q2,46.45807
Chile,Females,2010-Q3,47.94591
Chile,Females,2010-Q4,48.60975
Chile,Females,2011-Q1,49.15616
Chile,Females,2011-Q2,50.11065
Chile,Females,2011-Q3,49.89234
Chile,Females,2011-Q4,50.1423
Chile,Females,2012-Q1,50.58138
Chile,Females,2012-Q2,50.76803
Chile,Females,2012-Q3,51.02426
Chile,Females,2012-Q4,50.67074
Chile,Females,2013-Q1,51.60463
Chile,Females,2013-Q2,51.87749
Chile,Females,2013-Q3,51.59805
Chile,Females,2013-Q4,52.04445
Chile,Females,2014-Q1,52.51972
Chile,Females,2014-Q2,52.55496
Chile,Females,2014-Q3,52.67765
Chile,Females,2014-Q4,52.26311
Chile,Females,2015-Q1,52.15625
Chile,Females,2015-Q2,52.29063
Chile,Females,2015-Q3,53.02473
Chile,Females,2015-Q4,53.13924
Chile,Females,2016-Q1,52.49305
Chile,Females,2016-Q2,53.12549
Chile,Females,2016-Q3,53.31761
Chile,Females,2016-Q4,53.5673
Chile,Females,2017-Q1,53.15797
Chile,Females,2017-Q2,53.82361
Chile,Females,2017-Q3,54.7109
Chile,Females,2017-Q4,54.82029
Chile,Females,2018-Q1,54.89948
Chile,Females,2018-Q2,54.54158
Chile,Females,2018-Q3,53.97791
Chile,Females,2018-Q4,54.7996
Chile,Females,2019-Q1,54.38006
Chile,Females,2019-Q2,55.4246
Chile,Females,2019-Q3,55.46285
Chile,Females,2019-Q4,54.6104
Chile,Females,2020-Q1,54.01089
Chile,Females,2020-Q2,42.34538
Chile,Females,2020-Q3,43.89428
Chile,Females,2020-Q4,46.33936
Chile,Females,2021-Q1,47.92435
Chile,Females,2021-Q2,47.63004
Chile,Females,2021-Q3,49.38677
Chile,Females,2021-Q4,50.93467
Chile,Females,2022-Q1,52.47789
Chile,Females,2022-Q2,53.20591
Chile,Females,2022-Q3,53.24788
Chile,Females,2022-Q4,53.416
Chile,Females,2023-Q1,54.27048
Chile,Females,2023-Q2,54.95238
Chile,Females,2023-Q3,54.96581
Chile,Males,2005-Q1,71.01934
Chile,Males,2005-Q2,71.13613
Chile,Males,2005-Q3,71.08368
Chile,Males,2005-Q4,71.02886
Chile,Males,2006-Q1,71.74837
Chile,Males,2006-Q2,71.79548
Chile,Males,2006-Q3,72.22167
Chile,Males,2006-Q4,72.17876
Chile,Males,2007-Q1,72.59129
Chile,Males,2007-Q2,72.67258
Chile,Males,2007-Q3,71.92001
Chile,Males,2007-Q4,72.15456
Chile,Males,2008-Q1,72.7224
Chile,Males,2008-Q2,72.61669
Chile,Males,2008-Q3,72.93551
Chile,Males,2008-Q4,72.01026
Chile,Males,2009-Q1,70.57163
Chile,Males,2009-Q2,69.68736
Chile,Males,2009-Q3,70.01083
Chile,Males,2009-Q4,69.8766
Chile,Males,2010-Q1,71.86288
Chile,Males,2010-Q2,72.93856
Chile,Males,2010-Q3,73.67343
Chile,Males,2010-Q4,73.77759
Chile,Males,2011-Q1,74.10513
Chile,Males,2011-Q2,74.84789
Chile,Males,2011-Q3,74.52806
Chile,Males,2011-Q4,74.11351
Chile,Males,2012-Q1,74.71299
Chile,Males,2012-Q2,74.56055
Chile,Males,2012-Q3,74.98473
Chile,Males,2012-Q4,74.42384
Chile,Males,2013-Q1,74.45193
Chile,Males,2013-Q2,74.77937
Chile,Males,2013-Q3,74.80335
Chile,Males,2013-Q4,74.49997
Chile,Males,2014-Q1,74.1311
Chile,Males,2014-Q2,74.48753
Chile,Males,2014-Q3,73.63287
Chile,Males,2014-Q4,74.02738
Chile,Males,2015-Q1,74.37357
Chile,Males,2015-Q2,74.58773
Chile,Males,2015-Q3,74.63644
Chile,Males,2015-Q4,74.15797
Chile,Males,2016-Q1,73.88962
Chile,Males,2016-Q2,73.58456
Chile,Males,2016-Q3,73.90236
Chile,Males,2016-Q4,73.18208
Chile,Males,2017-Q1,73.50773
Chile,Males,2017-Q2,73.92741
Chile,Males,2017-Q3,73.87399
Chile,Males,2017-Q4,73.59701
Chile,Males,2018-Q1,73.47032
Chile,Males,2018-Q2,74.28941
Chile,Males,2018-Q3,73.55546
Chile,Males,2018-Q4,73.32881
Chile,Males,2019-Q1,73.0462
Chile,Males,2019-Q2,73.12527
Chile,Males,2019-Q3,73.58388
Chile,Males,2019-Q4,73.14565
Chile,Males,2020-Q1,72.31653
Chile,Males,2020-Q2,60.15496
Chile,Males,2020-Q3,61.34255
Chile,Males,2020-Q4,66.40513
Chile,Males,2021-Q1,66.80104
Chile,Males,2021-Q2,66.51997
Chile,Males,2021-Q3,68.80412
Chile,Males,2021-Q4,69.72488
Chile,Males,2022-Q1,70.55863
Chile,Males,2022-Q2,70.98913
Chile,Males,2022-Q3,70.97665
Chile,Males,2022-Q4,70.50513
Chile,Males,2023-Q1,70.40691
Chile,Males,2023-Q2,71.27122
Chile,Males,2023-Q3,70.70503
Chile,All persons,2005-Q1,54.40066
Chile,All persons,2005-Q2,54.44136
Chile,All persons,2005-Q3,54.34138
Chile,All persons,2005-Q4,54.59095
Chile,All persons,2006-Q1,55.17082
Chile,All persons,2006-Q2,55.37599
Chile,All persons,2006-Q3,55.43133
Chile,All persons,2006-Q4,56.00383
Chile,All persons,2007-Q1,56.34555
Chile,All persons,2007-Q2,56.37976
Chile,All persons,2007-Q3,56.00539
Chile,All persons,2007-Q4,56.58241
Chile,All persons,2008-Q1,57.25577
Chile,All persons,2008-Q2,57.20519
Chile,All persons,2008-Q3,57.28713
Chile,All persons,2008-Q4,57.29142
Chile,All persons,2009-Q1,56.27818
Chile,All persons,2009-Q2,55.73332
Chile,All persons,2009-Q3,55.87755
Chile,All persons,2009-Q4,56.35186
Chile,All persons,2010-Q1,58.95787
Chile,All persons,2010-Q2,59.6163
Chile,All persons,2010-Q3,60.70399
Chile,All persons,2010-Q4,61.10744
Chile,All persons,2011-Q1,61.55797
Chile,All persons,2011-Q2,62.40314
Chile,All persons,2011-Q3,62.13583
Chile,All persons,2011-Q4,62.06034
Chile,All persons,2012-Q1,62.5815
Chile,All persons,2012-Q2,62.59501
Chile,All persons,2012-Q3,62.93595
Chile,All persons,2012-Q4,62.48433
Chile,All persons,2013-Q1,62.96902
Chile,All persons,2013-Q2,63.26729
Chile,All persons,2013-Q3,63.13888
Chile,All persons,2013-Q4,63.21434
Chile,All persons,2014-Q1,63.27157
Chile,All persons,2014-Q2,63.46609
Chile,All persons,2014-Q3,63.10339
Chile,All persons,2014-Q4,63.09388
Chile,All persons,2015-Q1,63.21428
Chile,All persons,2015-Q2,63.39048
Chile,All persons,2015-Q3,63.78196
Chile,All persons,2015-Q4,63.5978
Chile,All persons,2016-Q1,63.143
Chile,All persons,2016-Q2,63.32213
Chile,All persons,2016-Q3,63.57557
Chile,All persons,2016-Q4,63.32975
Chile,All persons,2017-Q1,63.29017
Chile,All persons,2017-Q2,63.85352
Chile,All persons,2017-Q3,64.27701
Chile,All persons,2017-Q4,64.18296
Chile,All persons,2018-Q1,64.16177
Chile,All persons,2018-Q2,64.40103
Chile,All persons,2018-Q3,63.75857
Chile,All persons,2018-Q4,64.05551
Chile,All persons,2019-Q1,63.70284
Chile,All persons,2019-Q2,64.26144
Chile,All persons,2019-Q3,64.51741
Chile,All persons,2019-Q4,63.88617
Chile,All persons,2020-Q1,63.17179
Chile,All persons,2020-Q2,51.23848
Chile,All persons,2020-Q3,52.60914
Chile,All persons,2020-Q4,56.38692
Chile,All persons,2021-Q1,57.3783
Chile,All persons,2021-Q2,57.07251
Chile,All persons,2021-Q3,59.08845
Chile,All persons,2021-Q4,60.33676
Chile,All persons,2022-Q1,61.52827
Chile,All persons,2022-Q2,62.10258
Chile,All persons,2022-Q3,62.11579
Chile,All persons,2022-Q4,61.96818
Chile,All persons,2023-Q1,62.34684
Chile,All persons,2023-Q2,63.12025
Chile,All persons,2023-Q3,62.8438
Estonia,Females,2000-Q1,55.94265
Estonia,Females,2000-Q2,58.20507
Estonia,Females,2000-Q3,57.8532
Estonia,Females,2000-Q4,57.45135
Estonia,Females,2001-Q1,56.25657
Estonia,Females,2001-Q2,57.41883
Estonia,Females,2001-Q3,60.48977
Estonia,Females,2001-Q4,58.34867
Estonia,Females,2002-Q1,56.34855
Estonia,Females,2002-Q2,58.22087
Estonia,Females,2002-Q3,58.78218
Estonia,Females,2002-Q4,59.69001
Estonia,Females,2003-Q1,59.28517
Estonia,Females,2003-Q2,59.00435
Estonia,Females,2003-Q3,60.49709
Estonia,Females,2003-Q4,60.72378
Estonia,Females,2004-Q1,61.15871
Estonia,Females,2004-Q2,61.26155
Estonia,Females,2004-Q3,60.70852
Estonia,Females,2004-Q4,59.76937
Estonia,Females,2005-Q1,62.52472
Estonia,Females,2005-Q2,64.51787
Estonia,Females,2005-Q3,62.21154
Estonia,Females,2005-Q4,63.10324
Estonia,Females,2006-Q1,65.11409
Estonia,Females,2006-Q2,66.5871
Estonia,Females,2006-Q3,65.19302
Estonia,Females,2006-Q4,65.48997
Estonia,Females,2007-Q1,65.60672
Estonia,Females,2007-Q2,66.70992
Estonia,Females,2007-Q3,67.07173
Estonia,Females,2007-Q4,65.54796
Estonia,Females,2008-Q1,65.28767
Estonia,Females,2008-Q2,66.32275
Estonia,Females,2008-Q3,67.83381
Estonia,Females,2008-Q4,67.04279
Estonia,Females,2009-Q1,65.23624
Estonia,Females,2009-Q2,64.57204
Estonia,Females,2009-Q3,62.63546
Estonia,Females,2009-Q4,64.09702
Estonia,Females,2010-Q1,62.2958
Estonia,Females,2010-Q2,61.86016
Estonia,Females,2010-Q3,61.64235
Estonia,Females,2010-Q4,62.26786
Estonia,Females,2011-Q1,61.13921
Estonia,Females,2011-Q2,63.41891
Estonia,Females,2011-Q3,65.17445
Estonia,Females,2011-Q4,65.06924
Estonia,Females,2012-Q1,65.59929
Estonia,Females,2012-Q2,66.85918
Estonia,Females,2012-Q3,66.44444
Estonia,Females,2012-Q4,66.1928
Estonia,Females,2013-Q1,66.60666
Estonia,Females,2013-Q2,67.73177
Estonia,Females,2013-Q3,66.41153
Estonia,Females,2013-Q4,67.31202
Estonia,Females,2014-Q1,66.11947
Estonia,Females,2014-Q2,67.48746
Estonia,Females,2014-Q3,68.44627
Estonia,Females,2014-Q4,68.187
Estonia,Females,2015-Q1,68.19232
Estonia,Females,2015-Q2,69.30007
Estonia,Females,2015-Q3,70.22407
Estonia,Females,2015-Q4,69.62757
Estonia,Females,2016-Q1,67.93858
Estonia,Females,2016-Q2,71.12971
Estonia,Females,2016-Q3,69.53488
Estonia,Females,2016-Q4,69.383
Estonia,Females,2017-Q1,72.18434
Estonia,Females,2017-Q2,70.85875
Estonia,Females,2017-Q3,71.8985
Estonia,Females,2017-Q4,73.96102
Estonia,Females,2018-Q1,72.30624
Estonia,Females,2018-Q2,72.01889
Estonia,Females,2018-Q3,72.06995
Estonia,Females,2018-Q4,72.57684
Estonia,Females,2019-Q1,72.12337
Estonia,Females,2019-Q2,72.05499
Estonia,Females,2019-Q3,73.0897
Estonia,Females,2019-Q4,74.31149
Estonia,Females,2020-Q1,74.00334
Estonia,Females,2020-Q2,69.89503
Estonia,Females,2020-Q3,71.39446
Estonia,Females,2020-Q4,72.31503
Estonia,Females,2021-Q1,71.61089
Estonia,Females,2021-Q2,70.46931
Estonia,Females,2021-Q3,72.7973
Estonia,Females,2021-Q4,74.53057
Estonia,Females,2022-Q1,74.67987
Estonia,Females,2022-Q2,75.41063
Estonia,Females,2022-Q3,75.01812
Estonia,Females,2022-Q4,76.25603
Estonia,Females,2023-Q1,76.00374
Estonia,Females,2023-Q2,75.63025
Estonia,Females,2023-Q3,75.1692
Estonia,Males,2000-Q1,63.55003
Estonia,Males,2000-Q2,63.90759
Estonia,Males,2000-Q3,63.42548
Estonia,Males,2000-Q4,62.66822
Estonia,Males,2001-Q1,64.20825
Estonia,Males,2001-Q2,64.3345
Estonia,Males,2001-Q3,63.53237
Estonia,Males,2001-Q4,64.75735
Estonia,Males,2002-Q1,66.14872
Estonia,Males,2002-Q2,65.19411
Estonia,Males,2002-Q3,64.48085
Estonia,Males,2002-Q4,62.62075
Estonia,Males,2003-Q1,64.54394
Estonia,Males,2003-Q2,66.31575
Estonia,Males,2003-Q3,66.99352
Estonia,Males,2003-Q4,67.1729
Estonia,Males,2004-Q1,65.99182
Estonia,Males,2004-Q2,65.5639
Estonia,Males,2004-Q3,64.97297
Estonia,Males,2004-Q4,66.21449
Estonia,Males,2005-Q1,65.53129
Estonia,Males,2005-Q2,65.81209
Estonia,Males,2005-Q3,67.0503
Estonia,Males,2005-Q4,68.46587
Estonia,Males,2006-Q1,70.286
Estonia,Males,2006-Q2,71.71624
Estonia,Males,2006-Q3,71.39304
Estonia,Males,2006-Q4,72.19324
Estonia,Males,2007-Q1,72.72134
Estonia,Males,2007-Q2,73.75327
Estonia,Males,2007-Q3,73.97684
Estonia,Males,2007-Q4,73.43488
Estonia,Males,2008-Q1,75.4521
Estonia,Males,2008-Q2,74.19679
Estonia,Males,2008-Q3,72.59281
Estonia,Males,2008-Q4,72.62027
Estonia,Males,2009-Q1,66.71358
Estonia,Males,2009-Q2,65.24711
Estonia,Males,2009-Q3,64.7484
Estonia,Males,2009-Q4,60.415
Estonia,Males,2010-Q1,57.74636
Estonia,Males,2010-Q2,59.44006
Estonia,Males,2010-Q3,63.74478
Estonia,Males,2010-Q4,65.98312
Estonia,Males,2011-Q1,66.84087
Estonia,Males,2011-Q2,67.16998
Estonia,Males,2011-Q3,69.32587
Estonia,Males,2011-Q4,68.12708
Estonia,Males,2012-Q1,68.51452
Estonia,Males,2012-Q2,69.3108
Estonia,Males,2012-Q3,71.08248
Estonia,Males,2012-Q4,70.28098
Estonia,Males,2013-Q1,70.73917
Estonia,Males,2013-Q2,72.60133
Estonia,Males,2013-Q3,71.82146
Estonia,Males,2013-Q4,70.52
Estonia,Males,2014-Q1,71.85423
Estonia,Males,2014-Q2,73.59139
Estonia,Males,2014-Q3,72.79314
Estonia,Males,2014-Q4,74.04747
Estonia,Males,2015-Q1,72.35135
Estonia,Males,2015-Q2,73.90279
Estonia,Males,2015-Q3,76.28803
Estonia,Males,2015-Q4,74.01878
Estonia,Males,2016-Q1,72.66747
Estonia,Males,2016-Q2,75.69899
Estonia,Males,2016-Q3,76.34737
Estonia,Males,2016-Q4,73.79472
Estonia,Males,2017-Q1,75.04598
Estonia,Males,2017-Q2,75.56438
Estonia,Males,2017-Q3,76.41544
Estonia,Males,2017-Q4,76.22754
Estonia,Males,2018-Q1,75.41975
Estonia,Males,2018-Q2,76.99509
Estonia,Males,2018-Q3,76.35864
Estonia,Males,2018-Q4,77.7082
Estonia,Males,2019-Q1,76.34603
Estonia,Males,2019-Q2,76.69831
Estonia,Males,2019-Q3,78.35958
Estonia,Males,2019-Q4,77.90563
Estonia,Males,2020-Q1,75.56979
Estonia,Males,2020-Q2,74.45528
Estonia,Males,2020-Q3,75.17046
Estonia,Males,2020-Q4,75.10256
Estonia,Males,2021-Q1,75.45596
Estonia,Males,2021-Q2,75.27305
Estonia,Males,2021-Q3,76.13364
Estonia,Males,2021-Q4,75.68745
Estonia,Males,2022-Q1,77.9097
Estonia,Males,2022-Q2,76.9012
Estonia,Males,2022-Q3,77.67924
Estonia,Males,2022-Q4,77.41586
Estonia,Males,2023-Q1,76.97289
Estonia,Males,2023-Q2,77.44951
Estonia,Males,2023-Q3,76.9803
Estonia,All persons,2000-Q1,59.58578
Estonia,All persons,2000-Q2,60.94443
Estonia,All persons,2000-Q3,60.55774
Estonia,All persons,2000-Q4,59.99264
Estonia,All persons,2001-Q1,60.12241
Estonia,All persons,2001-Q2,60.77932
Estonia,All persons,2001-Q3,61.96704
Estonia,All persons,2001-Q4,61.4602
Estonia,All persons,2002-Q1,61.09154
Estonia,All persons,2002-Q2,61.57651
Estonia,All persons,2002-Q3,61.53005
Estonia,All persons,2002-Q4,61.10823
Estonia,All persons,2003-Q1,61.83889
Estonia,All persons,2003-Q2,62.53241
Estonia,All persons,2003-Q3,63.6369
Estonia,All persons,2003-Q4,63.84103
Estonia,All persons,2004-Q1,63.48733
Estonia,All persons,2004-Q2,63.33897
Estonia,All persons,2004-Q3,62.76983
Estonia,All persons,2004-Q4,62.8777
Estonia,All persons,2005-Q1,63.98173
Estonia,All persons,2005-Q2,65.14344
Estonia,All persons,2005-Q3,64.53651
Estonia,All persons,2005-Q4,65.69772
Estonia,All persons,2006-Q1,67.6328
Estonia,All persons,2006-Q2,69.08283
Estonia,All persons,2006-Q3,68.19662
Estonia,All persons,2006-Q4,68.74133
Estonia,All persons,2007-Q1,69.07504
Estonia,All persons,2007-Q2,70.13586
Estonia,All persons,2007-Q3,70.42564
Estonia,All persons,2007-Q4,69.37706
Estonia,All persons,2008-Q1,70.24913
Estonia,All persons,2008-Q2,70.15253
Estonia,All persons,2008-Q3,70.14323
Estonia,All persons,2008-Q4,69.74608
Estonia,All persons,2009-Q1,65.95047
Estonia,All persons,2009-Q2,64.90105
Estonia,All persons,2009-Q3,63.66759
Estonia,All persons,2009-Q4,62.30226
Estonia,All persons,2010-Q1,60.08769
Estonia,All persons,2010-Q2,60.68
Estonia,All persons,2010-Q3,62.66922
Estonia,All persons,2010-Q4,64.08408
Estonia,All persons,2011-Q1,63.92826
Estonia,All persons,2011-Q2,65.2552
Estonia,All persons,2011-Q3,67.19246
Estonia,All persons,2011-Q4,66.56718
Estonia,All persons,2012-Q1,67.0284
Estonia,All persons,2012-Q2,68.05673
Estonia,All persons,2012-Q3,68.70011
Estonia,All persons,2012-Q4,68.19559
Estonia,All persons,2013-Q1,68.63999
Estonia,All persons,2013-Q2,70.11147
Estonia,All persons,2013-Q3,69.05478
Estonia,All persons,2013-Q4,68.88757
Estonia,All persons,2014-Q1,68.95774
Estonia,All persons,2014-Q2,70.47364
Estonia,All persons,2014-Q3,70.5761
Estonia,All persons,2014-Q4,71.06127
Estonia,All persons,2015-Q1,70.26076
Estonia,All persons,2015-Q2,71.56246
Estonia,All persons,2015-Q3,73.18994
Estonia,All persons,2015-Q4,71.79509
Estonia,All persons,2016-Q1,70.29249
Estonia,All persons,2016-Q2,73.37823
Estonia,All persons,2016-Q3,72.86808
Estonia,All persons,2016-Q4,71.57298
Estonia,All persons,2017-Q1,73.60969
Estonia,All persons,2017-Q2,73.18995
Estonia,All persons,2017-Q3,74.12871
Estonia,All persons,2017-Q4,75.08234
Estonia,All persons,2018-Q1,73.86436
Estonia,All persons,2018-Q2,74.49116
Estonia,All persons,2018-Q3,74.20245
Estonia,All persons,2018-Q4,75.12684
Estonia,All persons,2019-Q1,74.24515
Estonia,All persons,2019-Q2,74.37679
Estonia,All persons,2019-Q3,75.71098
Estonia,All persons,2019-Q4,76.10151
Estonia,All persons,2020-Q1,74.79109
Estonia,All persons,2020-Q2,72.18946
Estonia,All persons,2020-Q3,73.28611
Estonia,All persons,2020-Q4,73.71099
Estonia,All persons,2021-Q1,73.53384
Estonia,All persons,2021-Q2,72.88033
Estonia,All persons,2021-Q3,74.46467
Estonia,All persons,2021-Q4,75.11175
Estonia,All persons,2022-Q1,76.29717
Estonia,All persons,2022-Q2,76.16175
Estonia,All persons,2022-Q3,76.35577
Estonia,All persons,2022-Q4,76.84144
Estonia,All persons,2023-Q1,76.48639
Estonia,All persons,2023-Q2,76.53849
Estonia,All persons,2023-Q3,76.07489
Israel,Females,1995-Q1,47.4394
Israel,Females,1995-Q2,48.06589
Israel,Females,1995-Q3,48.46154
Israel,Females,1995-Q4,48.38998
Israel,Females,1996-Q1,48.32739
Israel,Females,1996-Q2,49.31553
Israel,Females,1996-Q3,48.72799
Israel,Females,1996-Q4,48.16687
Israel,Females,1997-Q1,48.44062
Israel,Females,1997-Q2,49.03144
Israel,Females,1997-Q3,48.09839
Israel,Females,1997-Q4,48.02098
Israel,Females,1998-Q1,49.00866
Israel,Females,1998-Q2,47.63097
Israel,Females,1998-Q3,49.12681
Israel,Females,1998-Q4,49.20974
Israel,Females,1999-Q1,49.45803
Israel,Females,1999-Q2,49.36978
Israel,Females,1999-Q3,49.81894
Israel,Females,1999-Q4,50.5134
Israel,Females,2000-Q1,50.37141
Israel,Females,2000-Q2,51.17589
Israel,Females,2000-Q3,51.20897
Israel,Females,2000-Q4,50.8601
Israel,Females,2001-Q1,50.77753
Israel,Females,2001-Q2,50.4421
Israel,Females,2001-Q3,50.32472
Israel,Females,2001-Q4,50.09629
Israel,Females,2002-Q1,50.23125
Israel,Females,2002-Q2,50.04395
Israel,Females,2002-Q3,50.01366
Israel,Females,2002-Q4,50.47778
Israel,Females,2003-Q1,50.27005
Israel,Females,2003-Q2,50.27297
Israel,Females,2003-Q3,50.61875
Israel,Females,2003-Q4,51.28287
Israel,Females,2004-Q1,50.95963
Israel,Females,2004-Q2,50.86844
Israel,Females,2004-Q3,51.09452
Israel,Females,2004-Q4,51.2495
Israel,Females,2005-Q1,52.0615
Israel,Females,2005-Q2,52.2498
Israel,Females,2005-Q3,52.20625
Israel,Females,2005-Q4,53.52448
Israel,Females,2006-Q1,52.77808
Israel,Females,2006-Q2,53.47174
Israel,Females,2006-Q3,53.69129
Israel,Females,2006-Q4,53.41783
Israel,Females,2007-Q1,54.00267
Israel,Females,2007-Q2,54.71318
Israel,Females,2007-Q3,55.18598
Israel,Females,2007-Q4,54.64547
Israel,Females,2008-Q1,55.61543
Israel,Females,2008-Q2,55.78151
Israel,Females,2008-Q3,55.346
Israel,Females,2008-Q4,55.78532
Israel,Females,2009-Q1,55.91247
Israel,Females,2009-Q2,55.51191
Israel,Females,2009-Q3,55.98342
Israel,Females,2009-Q4,56.291
Israel,Females,2010-Q1,55.89834
Israel,Females,2010-Q2,56.7787
Israel,Females,2010-Q3,57.09417
Israel,Females,2010-Q4,57.97374
Israel,Females,2011-Q1,57.71298
Israel,Females,2011-Q2,57.69466
Israel,Females,2011-Q3,56.8484
Israel,Females,2011-Q4,57.60739
Israel,Females,2012-Q1,61.59319
Israel,Females,2012-Q2,61.89172
Israel,Females,2012-Q3,63.1766
Israel,Females,2012-Q4,62.76054
Israel,Females,2013-Q1,62.8098
Israel,Females,2013-Q2,63.07166
Israel,Females,2013-Q3,63.09034
Israel,Females,2013-Q4,63.03344
Israel,Females,2014-Q1,64.35977
Israel,Females,2014-Q2,64.18349
Israel,Females,2014-Q3,64.20589
Israel,Females,2014-Q4,64.21863
Israel,Females,2015-Q1,64.15095
Israel,Females,2015-Q2,64.34397
Israel,Females,2015-Q3,64.86945
Israel,Females,2015-Q4,64.84732
Israel,Females,2016-Q1,64.72411
Israel,Females,2016-Q2,65.29437
Israel,Females,2016-Q3,65.22286
Israel,Females,2016-Q4,65.5265
Israel,Females,2017-Q1,65.57493
Israel,Females,2017-Q2,65.34742
Israel,Females,2017-Q3,65.67729
Israel,Females,2017-Q4,65.9893
Israel,Females,2018-Q1,66.41869
Israel,Females,2018-Q2,66.21111
Israel,Females,2018-Q3,66.61754
Israel,Females,2018-Q4,66.42874
Israel,Females,2019-Q1,66.90713
Israel,Females,2019-Q2,66.32516
Israel,Females,2019-Q3,66.16126
Israel,Females,2019-Q4,66.31995
Israel,Females,2020-Q1,66.46424
Israel,Females,2020-Q2,64.27857
Israel,Females,2020-Q3,64.42587
Israel,Females,2020-Q4,64.29123
